user_id,product_id,label,prediction,probability,product_name
8278,2509,0.0,1.0,"[0.49596166808218983,0.5040383319178101]",Tulsi Holy Basil Sweet Rose Infusion Bags 18 Count
8346,41400,1.0,1.0,"[0.17501748669252865,0.8249825133074713]",Crunchy Oats 'n Honey Granola Bars
8346,11266,1.0,1.0,"[0.19970485070942243,0.8002951492905775]",Dried Mangos
8357,31651,0.0,1.0,"[0.12421128526753572,0.8757887147324643]",Extra Fancy Unsalted Mixed Nuts
8357,31651,1.0,1.0,"[0.12421128526753572,0.8757887147324643]",Extra Fancy Unsalted Mixed Nuts
8357,26348,1.0,1.0,"[0.15415966228335462,0.8458403377166454]",Mixed Fruit Fruit Snacks
8362,24852,1.0,1.0,"[0.059649144685020264,0.9403508553149797]",Banana
8362,9076,1.0,1.0,"[0.059649144685020264,0.9403508553149797]",Blueberries
8362,432,1.0,1.0,"[0.060367592807345015,0.939632407192655]",Vanilla Almond Breeze Almond Milk
8362,16965,1.0,1.0,"[0.060367592807345015,0.939632407192655]",Chocolate Ice Cream
8362,2596,1.0,1.0,"[0.08250446258092806,0.917495537419072]",Lemon Cake Ice Cream
8362,13733,1.0,1.0,"[0.10214481830682604,0.8978551816931739]",Red Potatoes
8362,13733,1.0,1.0,"[0.10214481830682604,0.8978551816931739]",Red Potatoes
8362,890,1.0,1.0,"[0.10214481830682604,0.8978551816931739]",Organic Diced Tomatoes
8362,25890,0.0,1.0,"[0.10490647821810717,0.8950935217818928]",Boneless Skinless Chicken Breasts
8362,5212,0.0,1.0,"[0.11225771679990933,0.8877422832000906]",Watermelon Chunks
8362,10017,1.0,1.0,"[0.1518963858037856,0.8481036141962144]",Tilapia Filet
8362,10017,1.0,1.0,"[0.1518963858037856,0.8481036141962144]",Tilapia Filet
8362,46138,1.0,1.0,"[0.19874245496895557,0.8012575450310444]",Cookies & Cream Ice Cream
8362,40377,1.0,1.0,"[0.25168403585717086,0.7483159641428292]",Unrefined Virgin Coconut Oil
8362,26209,1.0,1.0,"[0.2498692554798021,0.7501307445201979]",Limes
8376,31883,0.0,1.0,"[0.19970485070942243,0.8002951492905775]",Vegetable Lasagna
8376,5450,1.0,1.0,"[0.2500646670087574,0.7499353329912426]",Small Hass Avocado
8377,43662,1.0,1.0,"[0.1236211571975141,0.8763788428024859]","Yogurt, Strained Low-Fat, Coconut"
8377,49191,1.0,1.0,"[0.15415966228335462,0.8458403377166454]",Cran Raspberry Sparkling Water
8414,47209,1.0,1.0,"[0.12544581916834854,0.8745541808316515]",Organic Hass Avocado
8414,5746,1.0,1.0,"[0.20039722328697637,0.7996027767130236]",Heavy Cream
8414,12237,1.0,1.0,"[0.25292969060839793,0.747070309391602]",Organic Sour Rye Bread
8414,45204,0.0,1.0,"[0.34388136876632464,0.6561186312336753]",Sliced Pepperoni
8414,26324,0.0,1.0,"[0.34388136876632464,0.6561186312336753]",Grass Fed Ground Beef
8414,37646,0.0,1.0,"[0.34170536118273254,0.6582946388172675]",Organic Gala Apples
8414,18078,0.0,1.0,"[0.49855135241856924,0.5014486475814308]",Wild Arugula
8414,12206,1.0,1.0,"[0.49855135241856924,0.5014486475814308]",Basil Pesto
8470,45999,1.0,1.0,"[0.08309971289141646,0.9169002871085835]",Brioche
8470,39877,1.0,1.0,"[0.19711850567742828,0.8028814943225717]",Organic Granny Smith Apple
8470,48015,0.0,1.0,"[0.2521130447846282,0.7478869552153717]",Lime Slim Can
8582,37940,1.0,1.0,"[0.10214481830682604,0.8978551816931739]",Original Strawberry Low Fat Yogurt
8582,33198,1.0,1.0,"[0.10214481830682604,0.8978551816931739]",Sparkling Natural Mineral Water
8582,21376,1.0,1.0,"[0.15500764031082595,0.8449923596891741]",Pretzel Crisps Original Deli Style Pretzel Crackers
8582,17600,1.0,1.0,"[0.19796956742451147,0.8020304325754886]","YoKids Squeezers Organic Low-Fat Yogurt, Strawberry"
8582,16797,1.0,1.0,"[0.2490591967622722,0.7509408032377278]",Strawberries
8582,14464,1.0,1.0,"[0.49746974392798443,0.5025302560720155]",Dulce de Leche Caramel Ice Cream
8585,32260,0.0,1.0,"[0.4950110090930918,0.5049889909069082]",Rich Chili Chips
8609,14715,0.0,1.0,"[0.169862586810972,0.830137413189028]",Coconut Water
8659,43662,1.0,1.0,"[0.169862586810972,0.830137413189028]","Yogurt, Strained Low-Fat, Coconut"
8659,20754,1.0,1.0,"[0.2508700613608203,0.7491299386391796]",Mediterranean Mint Gelato
8659,30489,1.0,1.0,"[0.2490591967622722,0.7509408032377278]",Original Hummus
8737,17044,1.0,1.0,"[0.06753953222380561,0.9324604677761944]",French Baguette
8737,30233,1.0,1.0,"[0.07360440538823405,0.9263955946117659]",Organic Large Brown Grade AA Cage Free Eggs
8737,8277,1.0,1.0,"[0.08309971289141646,0.9169002871085835]",Apple Honeycrisp Organic
8737,30391,1.0,1.0,"[0.08309971289141646,0.9169002871085835]",Organic Cucumber
8737,8012,1.0,1.0,"[0.08309971289141646,0.9169002871085835]",Pizza 4 Cheese
8737,47185,1.0,1.0,"[0.08309971289141646,0.9169002871085835]",Spreadable Butter with Canola Oil
8737,21137,1.0,1.0,"[0.10214481830682604,0.8978551816931739]",Organic Strawberries
8737,5646,1.0,1.0,"[0.10214481830682604,0.8978551816931739]",Organic Turkey Bacon
8737,45066,1.0,1.0,"[0.10214481830682604,0.8978551816931739]",Honeycrisp Apple
8737,36724,1.0,1.0,"[0.10214481830682604,0.8978551816931739]",Organic Sea Salt Roasted Seaweed Snacks
8737,37158,0.0,1.0,"[0.10490647821810717,0.8950935217818928]",Chicken & Maple Breakfast Sausage
8737,890,1.0,1.0,"[0.12485066196667122,0.8751493380333288]",Organic Diced Tomatoes
8737,45842,1.0,1.0,"[0.15415966228335462,0.8458403377166454]",Natural Sour Cream
8737,44359,1.0,1.0,"[0.1978041277214131,0.8021958722785869]",Organic Small Bunch Celery
8737,26634,1.0,1.0,"[0.25292969060839793,0.747070309391602]","Cookies, Chocolate Chip Walnut"
8737,26634,1.0,1.0,"[0.25292969060839793,0.747070309391602]","Cookies, Chocolate Chip Walnut"
8737,13838,1.0,1.0,"[0.3334048630261434,0.6665951369738565]",Natural Free & Clear Dish Liquid
8737,17835,0.0,1.0,"[0.49855135241856924,0.5014486475814308]",Thin & Light Tortilla Chips
8737,29662,0.0,1.0,"[0.49855135241856924,0.5014486475814308]",Potato Yukon Gold Organic
8775,34668,1.0,1.0,"[0.169862586810972,0.830137413189028]",Organic Large Grade AA Omega-3 Eggs
8775,48523,1.0,1.0,"[0.34106240269768884,0.6589375973023112]",Birthday Cake Light Ice Cream
8775,19073,1.0,1.0,"[0.34299298968056785,0.6570070103194321]",Organic Mocha Difference Ice Cream
8775,40342,1.0,1.0,"[0.49746974392798443,0.5025302560720155]",Tikka Masala Mild Indian Simmer Sauce
8797,32446,1.0,1.0,"[0.169862586810972,0.830137413189028]",Bunched Carrots
8797,20345,1.0,1.0,"[0.19865162162864003,0.80134837837136]",Thin Crust Pepperoni Pizza
8797,49683,1.0,1.0,"[0.2490591967622722,0.7509408032377278]",Cucumber Kirby
8797,46802,1.0,1.0,"[0.49639726026785075,0.5036027397321492]",Pineapple Chunks
8806,27845,1.0,1.0,"[0.059649144685020264,0.9403508553149797]",Organic Whole Milk
8806,23709,1.0,1.0,"[0.08309971289141646,0.9169002871085835]","Cheese, Thin Sliced Muenster"
8806,24964,1.0,1.0,"[0.10214481830682604,0.8978551816931739]",Organic Garlic
8806,48230,1.0,1.0,"[0.10490647821810717,0.8950935217818928]",Soft Taco Size White Flour Tortillas
8806,11777,1.0,1.0,"[0.12485066196667122,0.8751493380333288]",Red Raspberries
8806,22935,1.0,1.0,"[0.15563895521891818,0.8443610447810819]",Organic Yellow Onion
8806,26668,1.0,1.0,"[0.15415966228335462,0.8458403377166454]",Cannellini White Kidney Beans No Salt Added
8806,26668,1.0,1.0,"[0.15415966228335462,0.8458403377166454]",Cannellini White Kidney Beans No Salt Added
8812,34929,1.0,1.0,"[0.059649144685020264,0.9403508553149797]",Chocolate Cookie with Salted Caramel Ice Cream
8812,34929,1.0,1.0,"[0.059649144685020264,0.9403508553149797]",Chocolate Cookie with Salted Caramel Ice Cream
8812,2748,1.0,1.0,"[0.059649144685020264,0.9403508553149797]",Organic Reduced Fat Omega-3 Milk
8812,21137,1.0,1.0,"[0.059649144685020264,0.9403508553149797]",Organic Strawberries
8812,14947,1.0,1.0,"[0.0636994437591345,0.9363005562408655]",Pure Sparkling Water
8812,18362,1.0,1.0,"[0.0636994437591345,0.9363005562408655]",Organic Bread with 21 Whole Grains
8812,18362,1.0,1.0,"[0.0636994437591345,0.9363005562408655]",Organic Bread with 21 Whole Grains
8812,11520,1.0,1.0,"[0.06753953222380561,0.9324604677761944]",Large Alfresco Eggs
8812,11520,1.0,1.0,"[0.06753953222380561,0.9324604677761944]",Large Alfresco Eggs
8812,49201,0.0,1.0,"[0.06753953222380561,0.9324604677761944]","Banana, Peach and Mango Fruit Pouch"
8812,27344,1.0,1.0,"[0.07318465329485951,0.9268153467051405]",Uncured Genoa Salami
8812,38248,1.0,1.0,"[0.07360440538823405,0.9263955946117659]",Vegetable Turkey Dinner Stage 2
8812,38248,1.0,1.0,"[0.07360440538823405,0.9263955946117659]",Vegetable Turkey Dinner Stage 2
8812,4210,1.0,1.0,"[0.07360440538823405,0.9263955946117659]",Whole Milk
8812,9422,1.0,1.0,"[0.07360440538823405,0.9263955946117659]",Hummus
8812,22170,1.0,1.0,"[0.07360440538823405,0.9263955946117659]",Organic Multigrain with Flax English Muffins
8812,22170,1.0,1.0,"[0.07360440538823405,0.9263955946117659]",Organic Multigrain with Flax English Muffins
8812,30391,1.0,1.0,"[0.07360440538823405,0.9263955946117659]",Organic Cucumber
8812,10675,1.0,1.0,"[0.07996662056204902,0.9200333794379509]",Apple & Cherry Simple Combos Organic
8812,43122,0.0,1.0,"[0.07996662056204902,0.9200333794379509]",Organic Bartlett Pear
8812,16616,1.0,1.0,"[0.07996662056204902,0.9200333794379509]",Organic Sliced White Mushrooms
8812,48595,1.0,1.0,"[0.07996662056204902,0.9200333794379509]",Organic Wheat Square Crackers
8812,4193,1.0,1.0,"[0.08309971289141646,0.9169002871085835]","Ravioli, Spinach & Cheese"
8812,38777,1.0,1.0,"[0.08309971289141646,0.9169002871085835]",Organic Green Seedless Grapes
8812,38777,1.0,1.0,"[0.08309971289141646,0.9169002871085835]",Organic Green Seedless Grapes
8812,44622,1.0,1.0,"[0.08309971289141646,0.9169002871085835]",Medium Cheddar Deli Sliced Cheese
8812,38439,1.0,1.0,"[0.10214481830682604,0.8978551816931739]",Mara Natha Organic Peanut Butter Creamy
8812,47209,1.0,1.0,"[0.10490647821810717,0.8950935217818928]",Organic Hass Avocado
8812,27241,1.0,1.0,"[0.11171713574447298,0.888282864255527]",Cultured Pasture Butter
8812,43295,0.0,1.0,"[0.15563895521891818,0.8443610447810819]",Unsweetened Vanilla Almond Milk
8812,45246,1.0,1.0,"[0.15415966228335462,0.8458403377166454]",High Protein Pretzels
8812,31955,1.0,1.0,"[0.16757910669974838,0.8324208933002516]",Organic Banana Puffs
8812,20327,1.0,1.0,"[0.16927580417811947,0.8307241958218805]",Organic All Natural Blueberry Mini Waffles
8812,43768,1.0,1.0,"[0.1708708468854093,0.8291291531145907]",Organic Bell Pepper
8812,31737,1.0,1.0,"[0.19849511594828095,0.801504884051719]",Organic Freeze Dried Strawberries
8812,41551,1.0,1.0,"[0.1877963353456863,0.8122036646543137]","Muffin Mix, Almond Flour, Banana"
8812,26790,1.0,1.0,"[0.24944699360594158,0.7505530063940584]",Organic AppleApple
8812,48585,1.0,1.0,"[0.34119849413857695,0.658801505861423]","Lasagna, Whole Wheat"
8812,17224,1.0,1.0,"[0.34119849413857695,0.658801505861423]",Oats & Honey Gluten Free Granola
8812,14461,1.0,1.0,"[0.34119849413857695,0.658801505861423]",Organic Freeze-Dried Mango
8812,45495,1.0,1.0,"[0.34119849413857695,0.658801505861423]",Pear Kiwi & Kale Baby Food
8812,38313,0.0,1.0,"[0.34119849413857695,0.658801505861423]",Organic Apple Banana GoGo Squeez
8812,18811,1.0,1.0,"[0.49557321187290737,0.5044267881270926]",Organic Apple Juice
8812,23516,1.0,1.0,"[0.49557321187290737,0.5044267881270926]",Organic Unbleached All-Purpose Flour
8813,27344,1.0,1.0,"[0.49639726026785075,0.5036027397321492]",Uncured Genoa Salami
8816,30274,1.0,1.0,"[0.07360440538823405,0.9263955946117659]",Artesano Style Bread
8816,23082,1.0,1.0,"[0.15415966228335462,0.8458403377166454]",2% Chocolate Milk
8816,16020,1.0,1.0,"[0.16816119842262872,0.8318388015773712]",Original Crescent Rolls
8816,38185,1.0,1.0,"[0.3334048630261434,0.6665951369738565]",Hint of Lime Flavored Tortilla Chips
8816,17645,0.0,1.0,"[0.49810626368166766,0.5018937363183323]",Fruit Refreshers Grapefruit and Oranges in Pomegranate Water Cups
8838,47209,1.0,1.0,"[0.32849436868857906,0.6715056313114209]",Organic Hass Avocado
8858,21999,1.0,1.0,"[0.33244400858304884,0.6675559914169511]",Gluten Free Chocolate Coated Wafers
8873,39561,1.0,1.0,"[0.10214481830682604,0.8978551816931739]",Crackers Cheddar Bunnies Snack Packs
8873,28934,1.0,1.0,"[0.10214481830682604,0.8978551816931739]",Frozen Broccoli Florets
8873,21903,1.0,1.0,"[0.10490647821810717,0.8950935217818928]",Organic Baby Spinach
8873,13829,1.0,1.0,"[0.10490647821810717,0.8950935217818928]",Mild Salsa
8873,32655,1.0,1.0,"[0.12544581916834854,0.8745541808316515]",Organic Large Grade AA Brown Eggs
8873,24489,1.0,1.0,"[0.17146201741079808,0.8285379825892019]",Organic Whole Strawberries
